timestamp,x,y,z
51402744885,0.308594,-0.796875,0.56543
51402766011,0.304199,-0.791992,0.554688
51402777998,0.300781,-0.793457,0.559082
51402800473,0.30127,-0.795898,0.55957
51402823066,0.303711,-0.788574,0.561035
51402841853,0.312012,-0.785645,0.556641
51402868034,0.307129,-0.780762,0.563477
51402891147,0.307617,-0.777832,0.558105
51402899366,0.300781,-0.775879,0.547363
51402920546,0.29834,-0.780762,0.556152
51402946521,0.307617,-0.764648,0.55957
51402966971,0.300293,-0.765137,0.564941
51402980500,0.304199,-0.768066,0.557129
51403002976,0.299316,-0.789062,0.557617
51403021007,0.313477,-0.773438,0.548828
51403040484,0.317383,-0.769531,0.564453
51403063062,0.312012,-0.754883,0.559082
51403079405,0.314941,-0.763184,0.563477
51403100482,0.312988,-0.77832,0.574219
51403123013,0.325684,-0.775879,0.570801
51403148353,0.331543,-0.76709,0.553223
51403168020,0.329102,-0.75293,0.570312
51403183005,0.325684,-0.757812,0.575195
51403199404,0.331543,-0.76709,0.578613
51403223522,0.335449,-0.773438,0.577637
51403242970,0.334473,-0.771484,0.57959
51403260998,0.345215,-0.758301,0.566406
51403280490,0.34375,-0.753906,0.575195
51403302965,0.340332,-0.756348,0.578613
51403320903,0.355957,-0.765137,0.571289
51403340438,0.350586,-0.755371,0.58252
51403370632,0.360352,-0.745605,0.568848
51403394290,0.356445,-0.746094,0.577148
51403400456,0.369629,-0.739746,0.575684
51403424453,0.357422,-0.736328,0.581055
51403448345,0.368164,-0.738281,0.583984
51403460613,0.365234,-0.731934,0.583008
51403483052,0.376465,-0.740234,0.575195
51403505475,0.385742,-0.722168,0.575684
51403523482,0.388672,-0.714355,0.574219
51403542979,0.387207,-0.713867,0.592285
51403574310,0.398926,-0.715332,0.594238
51403580603,0.398438,-0.710938,0.586426
51403602980,0.401855,-0.703613,0.580078
51403625543,0.40625,-0.708008,0.583496
51403649423,0.415039,-0.712891,0.584473
51403670543,0.416016,-0.702148,0.57666
51403685561,0.408203,-0.689453,0.580078
51403700452,0.429199,-0.692383,0.592773
51403725964,0.424316,-0.699707,0.584961
51403745482,0.427246,-0.696777,0.575195
51403760573,0.423828,-0.703125,0.573242
51403783150,0.42334,-0.689941,0.582031
51403805470,0.415527,-0.683594,0.595215
51403828029,0.432129,-0.686523,0.584961
51403850482,0.447754,-0.687988,0.589844
51403874361,0.431641,-0.689453,0.590332
51403880544,0.440918,-0.683105,0.582031
51403905960,0.429688,-0.677734,0.593262
51403928530,0.43457,-0.682129,0.57959
51403940602,0.432617,-0.679688,0.592773
51403962987,0.43457,-0.679199,0.587891
51403985549,0.446777,-0.682129,0.589355
51404003388,0.45752,-0.673828,0.578125
51404023105,0.443848,-0.660645,0.575195
51404045522,0.441406,-0.666016,0.581543
51404078292,0.456055,-0.672852,0.594727
51404083051,0.45166,-0.668457,0.586914
51404105459,0.467773,-0.66748,0.594727
51404128016,0.458496,-0.659668,0.588379
51404150541,0.460938,-0.645996,0.599609
51404165469,0.459961,-0.661133,0.589844
51404183453,0.458496,-0.669434,0.588867
51404205937,0.469238,-0.672852,0.587402
51404228448,0.456543,-0.668457,0.586914
51404241968,0.455078,-0.654785,0.577637
51404264109,0.453613,-0.658691,0.587402
51404285531,0.451172,-0.669434,0.591797
51404302041,0.45752,-0.672852,0.599121
51404330687,0.458008,-0.67334,0.588867
51404355087,0.532227,-0.694336,0.574219
51404361949,0.452148,-0.678711,0.589844
51404383118,0.452637,-0.682129,0.600586
51404408359,0.461914,-0.677246,0.589844
51404431060,0.460449,-0.663086,0.601074
51404443094,0.457031,-0.667969,0.598145
51404466806,0.464844,-0.66748,0.595215
51404483525,0.469238,-0.657715,0.594238
51404504422,0.470215,-0.669434,0.602051
51404533131,0.475586,-0.671875,0.595703
51404543432,0.469238,-0.654297,0.595215
51404570496,0.475098,-0.663574,0.592285
51404585595,0.475098,-0.658203,0.588867
51404603415,0.479492,-0.652832,0.595703
51404630692,0.480957,-0.695312,0.597656
51404645659,0.476074,-0.648438,0.593262
51404663470,0.475586,-0.650879,0.598145
51404686015,0.476562,-0.649902,0.585449
51404708416,0.480957,-0.645996,0.587891
51404736841,0.47998,-0.648926,0.593262
51404743133,0.490234,-0.648438,0.591797
51404772958,0.484375,-0.645996,0.60498
51404788202,0.492676,-0.653809,0.602051
51404810529,0.493164,-0.645508,0.601562
51404825478,0.481934,-0.639648,0.600586
51404848081,0.478027,-0.645508,0.603027
51404863001,0.499512,-0.632324,0.600586
51404888542,0.503418,-0.631348,0.59082
51404910996,0.505371,-0.626953,0.594727
51404923025,0.501953,-0.621094,0.59375
51404948605,0.5,-0.628418,0.598633
51404985073,0.500488,-0.623047,0.593262
51404987531,0.499023,-0.617188,0.602539
51405013110,0.498535,-0.629883,0.602051
51405036872,0.493164,-0.622559,0.595215
51405043033,0.490234,-0.618164,0.606934
51405065540,0.493164,-0.623535,0.600098
51405090982,0.492676,-0.62207,0.603027
51405110600,0.498535,-0.616699,0.606934
51405125493,0.500488,-0.625488,0.609375
51405148086,0.501465,-0.621582,0.612793
51405165980,0.506348,-0.615723,0.619141
51405201828,0.51416,-0.616699,0.616699
51405216217,0.516113,-0.615723,0.616211
51405224488,0.515625,-0.615723,0.623047
51405245506,0.513184,-0.604004,0.617676
51405268023,0.519531,-0.607422,0.620605
51405284453,0.519531,-0.601562,0.618652
51405313105,0.516602,-0.594238,0.617188
51405328044,0.515137,-0.593262,0.612793
51405344462,0.505859,-0.588379,0.627441
51405366960,0.506348,-0.595703,0.62207
51405389473,0.500488,-0.584961,0.617676
51405404490,0.5,-0.59668,0.609863
51405425540,0.509277,-0.588867,0.621094
51405448059,0.505859,-0.589355,0.62207
51405466007,0.508789,-0.591797,0.609375
51405485537,0.518555,-0.590332,0.617188
51405515528,0.511719,-0.578613,0.623535
51405525983,0.512695,-0.580566,0.636719
51405545525,0.516113,-0.577148,0.628418
51405570960,0.515625,-0.578125,0.628906
51405592021,0.522949,-0.569336,0.616211
51405613092,0.522461,-0.570801,0.622559
51405628077,0.526367,-0.573242,0.628906
51405645989,0.526855,-0.567871,0.62207
51405668496,0.526367,-0.573242,0.625
51405687967,0.521973,-0.568848,0.630371
51405706013,0.523926,-0.563965,0.627441
51405725561,0.524902,-0.568359,0.62793
51405748079,0.524902,-0.570312,0.64209
51405773463,0.524902,-0.561523,0.627441
51405786513,0.522461,-0.557617,0.636719
51405815570,0.530273,-0.557617,0.631836
51405826010,0.526367,-0.559082,0.630859
51405848492,0.531738,-0.560547,0.643066
51405870975,0.545898,-0.556641,0.646973
51405893487,0.553711,-0.56543,0.651855
51405905557,0.554199,-0.546875,0.649902
51405928052,0.54541,-0.54248,0.649902
51405950569,0.547852,-0.541016,0.649414
51405965568,0.544922,-0.548828,0.64209
51405995518,0.541016,-0.544922,0.650879
51406019394,0.540039,-0.533203,0.653809
51406025581,0.538086,-0.530762,0.641602
51406050947,0.539062,-0.537598,0.640137
51406073498,0.538574,-0.526855,0.650391
51406093014,0.53418,-0.527344,0.655273
51406108116,0.531738,-0.527344,0.650879
51406130536,0.52832,-0.529785,0.657227
51406148528,0.538574,-0.518066,0.654785
51406171001,0.54248,-0.517578,0.664062
51406198820,0.555176,-0.526367,0.655273
51406207091,0.552246,-0.52832,0.651367
51406228059,0.541992,-0.518066,0.675293
51406250667,0.556641,-0.513672,0.664551
51406274551,0.549805,-0.510742,0.665039
51406304395,0.554688,-0.503418,0.643555
51406310598,0.55127,-0.505859,0.651367
51406327027,0.549316,-0.506836,0.636719
51406351163,0.54541,-0.504395,0.65332
51406373525,0.544922,-0.510742,0.652344
51406386962,0.549316,-0.508789,0.651367
51406432581,0.561523,-0.492676,0.653809
51406435009,0.571289,-0.49707,0.658203
51406446986,0.563477,-0.487793,0.656738
51406475618,0.55957,-0.502441,0.652344
51406490631,0.573242,-0.507812,0.650391
51406509973,0.594238,-0.489258,0.647949
51406528102,0.601562,-0.482422,0.645996
51406552095,0.596191,-0.474609,0.654785
51406568529,0.585449,-0.47998,0.674316
51406588040,0.599609,-0.457031,0.668457
51406610736,0.607422,-0.464844,0.662109
51406628554,0.610352,-0.460938,0.649414
51406650984,0.606934,-0.45459,0.66748
51406678142,0.604004,-0.444824,0.671387
51406688510,0.615234,-0.45166,0.67334
51406718569,0.621094,-0.455078,0.668457
51406730630,0.628418,-0.452637,0.647949
51406763395,0.623535,-0.442871,0.642578
51406775799,0.625488,-0.432129,0.651855
51406790577,0.625,-0.427734,0.646973
51406808479,0.627441,-0.424805,0.643555
51406835634,0.632324,-0.429688,0.644531
51406850580,0.641602,-0.419434,0.655273
51406873073,0.641602,-0.40625,0.65625
51406888118,0.644531,-0.398438,0.656738
51406926994,0.646973,-0.388672,0.654785
51406933140,0.646973,-0.389648,0.654785
51406955590,0.643555,-0.376953,0.652344
51406978128,0.642578,-0.373535,0.650879
51406993089,0.648438,-0.361816,0.64502
51407008043,0.664551,-0.358398,0.649902
51407033498,0.664551,-0.353516,0.648926
51407056029,0.663574,-0.346191,0.65625
51407068224,0.664062,-0.336914,0.666504
51407090621,0.658691,-0.334961,0.656738
51407114664,0.682617,-0.32373,0.652832
51407131212,0.678711,-0.310059,0.653809
51407158122,0.681641,-0.310547,0.652832
51407173296,0.678711,-0.29834,0.646484
51407189530,0.676758,-0.287109,0.646973
51407210633,0.675781,-0.290527,0.646484
51407234594,0.686523,-0.277344,0.642578
51407258515,0.677246,-0.302734,0.637207
51407270791,0.690918,-0.28125,0.641602
51407293103,0.699219,-0.277344,0.638184
51407315765,0.680664,-0.285645,0.633301
51407333672,0.681152,-0.267578,0.637695
51407353125,0.699707,-0.261719,0.633789
51407369563,0.689941,-0.243164,0.62793
51407390647,0.679199,-0.23584,0.639648
51407413147,0.692871,-0.227051,0.640137
51407437102,0.695312,-0.236328,0.640137
51407458107,0.701172,-0.228516,0.640137
51407480793,0.717773,-0.216797,0.646484
51407491053,0.732422,-0.20752,0.658203
51407512119,0.731934,-0.210449,0.661133
51407536116,0.715332,-0.211914,0.667969
51407558532,0.709961,-0.206055,0.671387
51407570760,0.729492,-0.203125,0.665527
51407593143,0.733398,-0.204102,0.657715
51407613443,0.732422,-0.192871,0.658691
51407630872,0.726074,-0.193359,0.660156
51407660604,0.729492,-0.188965,0.657227
51407687418,0.711426,-0.168457,0.654785
51407692081,0.699707,-0.172852,0.645996
51407713647,0.707031,-0.17627,0.647461
51407738620,0.712891,-0.157227,0.64502
51407758114,0.712891,-0.137695,0.650391
51407773179,0.719727,-0.149414,0.65332
51407791243,0.70752,-0.139648,0.652832
51407815484,0.720215,-0.131836,0.631348
51407836231,0.739258,-0.132324,0.630859
51407851045,0.728027,-0.14502,0.626953
51407870621,0.71875,-0.119629,0.636719
51407893109,0.723633,-0.0957031,0.622559
51407911085,0.717285,-0.103516,0.632324
51407938222,0.719727,-0.09375,0.624023
51407963589,0.719727,-0.101562,0.629883
51407970981,0.714844,-0.102539,0.620605
51407990815,0.718262,-0.090332,0.634277
51408020614,0.726562,-0.104004,0.637207
51408038628,0.751953,-0.0810547,0.647461
51408050624,0.742676,-0.0927734,0.631836
51408073132,0.741211,-0.0908203,0.634766
51408091239,0.737305,-0.0825195,0.641602
51408113554,0.738281,-0.0732422,0.653809
51408133310,0.728027,-0.0786133,0.653809
51408151055,0.738281,-0.0712891,0.639648
51408172076,0.729492,-0.0776367,0.628906
51408193415,0.721191,-0.0634766,0.620605
51408219535,0.719238,-0.059082,0.632324
51408239606,0.730469,-0.0639648,0.626465
51408253178,0.736328,-0.0703125,0.621582
51408271088,0.739258,-0.0571289,0.630371
51408293648,0.745117,-0.0512695,0.630859
51408316047,0.742676,-0.0532227,0.616699
51408343860,0.748047,-0.0532227,0.633789
51408376560,0.746582,-0.0405273,0.637695
51408380619,0.754395,-0.0527344,0.63916
51408395754,0.76416,-0.0566406,0.64502
51408419585,0.755371,-0.0571289,0.647461
51408442133,0.76709,-0.0351562,0.638184
51408455666,0.761719,-0.0380859,0.630859
51408473522,0.75,-0.0444336,0.634766
51408493303,0.753418,-0.0361328,0.635254
51408518545,0.755859,-0.034668,0.641602
51408533766,0.760742,-0.0263672,0.628418
51408553149,0.758789,-0.0234375,0.632812
51408575613,0.754883,-0.0327148,0.625488
51408593590,0.752441,-0.0478516,0.61377
51408613185,0.743652,-0.03125,0.608398
51408643230,0.734863,-0.0273438,0.603027
51408667008,0.723633,-0.0336914,0.59375
51408673126,0.71875,-0.0361328,0.589844
51408698687,0.702637,-0.043457,0.598145
51408721045,0.700195,-0.0336914,0.585938
51408733165,0.686035,-0.0395508,0.581055
51408755826,0.695801,-0.0317383,0.587891
51408781056,0.703613,-0.0322266,0.584473
51408796288,0.711914,-0.034668,0.591797
51408815685,0.709473,-0.0498047,0.58252
51408833639,0.705566,-0.0493164,0.587402
51408853171,0.723145,-0.0488281,0.59375
51408875619,0.70459,-0.0253906,0.611816
51408901097,0.724609,-0.0322266,0.640625
51408920645,0.744629,-0.050293,0.641602
51408943240,0.73877,-0.0756836,0.620605
51408953638,0.71582,-0.0820312,0.634766
51408976078,0.733398,-0.0991211,0.657715
51408998597,0.700195,-0.111328,0.671387
51409013603,0.715332,-0.0942383,0.683594
51409034589,0.714844,-0.106445,0.65332
51409055802,0.714355,-0.125977,0.633789
51409073603,0.719727,-0.134277,0.662598
51409094683,0.702148,-0.157227,0.682129
51409123164,0.697266,-0.147949,0.666504
51409134333,0.67334,-0.171387,0.663574
51409154661,0.681152,-0.178711,0.683594
51409175654,0.688477,-0.178711,0.696289
51409201125,0.68457,-0.204102,0.676758
51409222095,0.687988,-0.202637,0.677734
51409235670,0.68457,-0.221191,0.690918
51409258375,0.683105,-0.209961,0.674316
51409276133,0.68457,-0.226074,0.675293
51409295670,0.681152,-0.236328,0.676758
51409326374,0.669922,-0.270508,0.684082
51409334937,0.666016,-0.254395,0.683105
51409355918,0.668945,-0.265625,0.680664
51409387137,0.654785,-0.286133,0.674316
51409403605,0.647461,-0.282227,0.67627
51409423180,0.666504,-0.303223,0.687012
51409438145,0.661621,-0.314453,0.681152
51409456184,0.635254,-0.32959,0.667969
51409478665,0.633789,-0.329102,0.675781
51409501076,0.657715,-0.336426,0.694824
51409516264,0.644043,-0.367188,0.689453
51409536289,0.634277,-0.387207,0.668457
51409561083,0.622559,-0.386719,0.645996
51409576104,0.634277,-0.381836,0.648438
51409595665,0.640625,-0.389648,0.638184
51409625725,0.604492,-0.383789,0.646484
51409638047,0.574219,-0.416504,0.648438
51409658641,0.583496,-0.429199,0.626953
51409681094,0.61084,-0.403809,0.635742
51409711017,0.611328,-0.428711,0.67334
51409715904,0.603516,-0.428711,0.671875
51409745890,0.597656,-0.47168,0.633301
51409756118,0.602539,-0.475586,0.62207
51409778675,0.619629,-0.45166,0.662598
51409805773,0.635742,-0.471191,0.672363
51409816248,0.626953,-0.505859,0.663574
51409835654,0.621582,-0.533203,0.640625
51409858344,0.632324,-0.530762,0.60498
51409883612,0.618652,-0.537109,0.622559
51409903231,0.603516,-0.558105,0.630859
51409918349,0.573242,-0.55127,0.612793
51409936084,0.568848,-0.574707,0.59375
51409958783,0.580566,-0.595215,0.574219
51409981114,0.583496,-0.597656,0.596191
51409996086,0.58252,-0.588867,0.61084
51410017135,0.587891,-0.605957,0.587402
51410038260,0.604492,-0.605957,0.588867
51410056314,0.604492,-0.583984,0.57666
51410083202,0.619141,-0.604004,0.568359
51410108772,0.588867,-0.587891,0.60498
51410116217,0.57373,-0.621582,0.604492
51410137153,0.588379,-0.633301,0.591797
51410161110,0.568848,-0.628906,0.572754
51410183629,0.558594,-0.624512,0.562012
51410197196,0.559082,-0.617676,0.560547
51410218168,0.562012,-0.618164,0.552246
51410236107,0.555176,-0.637207,0.541504
51410259242,0.540039,-0.628418,0.533203
51410285707,0.528809,-0.632812,0.527344
51410317755,0.515137,-0.638184,0.513184
51410320136,0.508789,-0.646973,0.516602
51410338185,0.489258,-0.657715,0.51123
51410362227,0.512695,-0.672363,0.518066
51410386108,0.516113,-0.662109,0.516602
51410398229,0.52002,-0.660156,0.529297
51410416251,0.525879,-0.663086,0.532715
51410438610,0.514648,-0.682129,0.51709
51410461195,0.500977,-0.700195,0.513184
51410476316,0.474609,-0.705078,0.510742
51410498661,0.458984,-0.707031,0.520996
51410521656,0.478027,-0.714355,0.49707
51410540745,0.475586,-0.733887,0.503418
51410572215,0.478027,-0.726074,0.500488
51410585748,0.473633,-0.73584,0.516602
51410600713,0.477051,-0.759766,0.515137
51410618660,0.488281,-0.747559,0.51123
51410641171,0.483887,-0.741211,0.53125
51410671160,0.47168,-0.755371,0.524414
51410678663,0.458984,-0.762695,0.523926
51410698143,0.450195,-0.774414,0.530762
51410720752,0.448242,-0.776367,0.527832
51410744658,0.441406,-0.772461,0.523438
51410765930,0.438477,-0.780762,0.517578
51410776191,0.44043,-0.779297,0.508789
51410798622,0.435547,-0.774414,0.504395
51410829148,0.421387,-0.777344,0.500488
51410851158,0.416992,-0.777832,0.494141
51410873544,0.416016,-0.790527,0.505371
51410885837,0.427734,-0.781738,0.496582
51410900718,0.412598,-0.773926,0.486328
51410918720,0.404297,-0.780762,0.494629
51410947145,0.422852,-0.769531,0.491211
51410968387,0.389648,-0.779297,0.490234
51411017663,0.415527,-0.779785,0.493652
51411031082,0.429688,-0.769043,0.490234
51411032685,0.411621,-0.77832,0.486328
51411056213,0.407715,-0.774414,0.48877
51411065719,0.402832,-0.770996,0.487793
51411088270,0.398438,-0.776855,0.494629
51411098616,0.402832,-0.785645,0.487793
51411119680,0.411621,-0.771484,0.50293
51411140725,0.41748,-0.78418,0.495605
51411166297,0.410645,-0.78418,0.494141
51411179777,0.413574,-0.783203,0.491699
51411204090,0.408203,-0.791992,0.493652
51411218651,0.402832,-0.788086,0.485352
51411239718,0.399902,-0.785156,0.484863
51411268417,0.396484,-0.782715,0.48584
51411278741,0.397461,-0.78418,0.498047
51411301119,0.396973,-0.787109,0.487793
51411323701,0.393555,-0.789551,0.492188
51411346146,0.394043,-0.79248,0.492676
51411368696,0.391113,-0.787598,0.498535
51411380798,0.395996,-0.789062,0.481445
51411398682,0.392578,-0.779297,0.484863
51411421312,0.393555,-0.778809,0.489258
51411443707,0.400879,-0.786133,0.483887
51411459688,0.400391,-0.787109,0.481934
51411481337,0.406738,-0.779297,0.488281
51411500748,0.408203,-0.777832,0.497559
51411518686,0.411133,-0.778809,0.496582
51411548710,0.407227,-0.782715,0.495605
51411577889,0.40332,-0.787109,0.488281
51411580235,0.400391,-0.787598,0.495605
51411601174,0.400391,-0.779297,0.501953
51411646742,0.402344,-0.790527,0.502441
51411650745,0.401855,-0.789062,0.484863
51411661135,0.398438,-0.787109,0.483887
51411680914,0.395996,-0.77832,0.484863
51411698666,0.39209,-0.783691,0.491699
51411721197,0.394043,-0.786133,0.499023
51411748316,0.401855,-0.782715,0.492676
51411758635,0.407227,-0.780273,0.486816
51411781348,0.401367,-0.77832,0.482422
51411800794,0.40332,-0.776367,0.492676
51411826215,0.399414,-0.778809,0.502441
51411848702,0.402344,-0.777344,0.48877
51411863684,0.400391,-0.784668,0.48291
51411878736,0.400879,-0.780273,0.492676
51411901197,0.391602,-0.783691,0.494629
51411922929,0.395996,-0.790527,0.498535
51411938724,0.403809,-0.785645,0.487305
51411961135,0.398438,-0.781738,0.488281
51411982202,0.402832,-0.783691,0.48877
51411998730,0.403809,-0.785156,0.477539
51412028854,0.400879,-0.788086,0.496094
51412058518,0.402832,-0.782715,0.494141
51412063218,0.410156,-0.782227,0.490723
51412081199,0.40625,-0.788086,0.491699
51412102215,0.416992,-0.790527,0.487793
51412126258,0.431152,-0.794434,0.505371
51412141247,0.430176,-0.782227,0.510742
51412162215,0.437988,-0.774902,0.504883
51412183448,0.435547,-0.780762,0.511719
51412201198,0.4375,-0.784668,0.525879
51412255038,0.442871,-0.782715,0.529785
51412261696,0.44873,-0.774902,0.512695
51412273582,0.438477,-0.770996,0.512695
51412291292,0.433594,-0.76416,0.489258
51412303342,0.435547,-0.770996,0.499512
51412328767,0.429688,-0.749512,0.503906
51412343665,0.438477,-0.750977,0.492676
51412363287,0.428223,-0.74707,0.48584
51412381739,0.424805,-0.741699,0.490723
51412403728,0.430176,-0.743652,0.48877
51412423321,0.425781,-0.748047,0.502441
51412453369,0.436035,-0.739746,0.497559
51412463740,0.438477,-0.738281,0.508301
51412483475,0.450684,-0.73291,0.503418
51412505816,0.449707,-0.727051,0.520996
51412531177,0.447754,-0.727539,0.526855
51412551120,0.452637,-0.723145,0.518066
51412561222,0.46582,-0.723145,0.508301
51412583804,0.460938,-0.720215,0.506348
51412606205,0.451172,-0.714355,0.515137
51412621163,0.453125,-0.717773,0.516602
51412643727,0.460938,-0.717285,0.518066
51412663261,0.459961,-0.716309,0.518066
51412681174,0.458984,-0.708496,0.516602
51412711225,0.458008,-0.714844,0.515137
51412730753,0.450195,-0.71875,0.519531
51412741274,0.452637,-0.713379,0.523926
51412763753,0.45166,-0.720215,0.517578
51412784830,0.458008,-0.724609,0.520996
51412805975,0.460938,-0.72168,0.516113
51412831189,0.462891,-0.724609,0.525879
51412844765,0.466797,-0.717285,0.522461
51412861193,0.474121,-0.724609,0.523438
51412883765,0.463379,-0.724609,0.522461
51412904793,0.464355,-0.723633,0.518066
51412921198,0.465332,-0.720703,0.522461
51412943812,0.463379,-0.715332,0.527344
51412964787,0.464355,-0.715332,0.524902
51412985804,0.472168,-0.714844,0.52002
51413011264,0.473145,-0.716309,0.51709
51413030792,0.470703,-0.718262,0.522949
51413041400,0.470703,-0.722656,0.524414
51413063702,0.465332,-0.726074,0.515137
51413086252,0.469238,-0.719238,0.515625
51413108928,0.46582,-0.719238,0.522949
51413123711,0.467773,-0.720703,0.518555
51413144778,0.465332,-0.722656,0.510742
51413161280,0.458496,-0.726074,0.511719
51413184112,0.456543,-0.729004,0.515137
51413213661,0.45459,-0.727539,0.515625
51413234714,0.462402,-0.73291,0.519043
51413243686,0.46582,-0.733398,0.517578
51413266292,0.463379,-0.72998,0.51123
51413288647,0.467773,-0.727051,0.51709
51413309754,0.457031,-0.729492,0.512207
51413326219,0.460449,-0.725586,0.518066
51413346026,0.466797,-0.724609,0.518066
51413363822,0.467773,-0.723633,0.513672
51413388648,0.462891,-0.726074,0.508301
51413414102,0.455078,-0.726562,0.508301
51413423062,0.461426,-0.72168,0.512207
51413446309,0.462402,-0.726074,0.506348
51413465839,0.463867,-0.72998,0.51416
51413491221,0.467285,-0.721191,0.511719
51413513944,0.464844,-0.725098,0.507324
51413526496,0.466797,-0.734863,0.523926
51413542944,0.460449,-0.724609,0.518555
51413565465,0.468262,-0.730957,0.518066
51413588800,0.467285,-0.724121,0.509277
51413603026,0.461426,-0.730957,0.518066
51413625394,0.458008,-0.730469,0.51416
51413646584,0.458496,-0.726074,0.517578
51413663068,0.462891,-0.725098,0.515625
51413693161,0.456543,-0.729492,0.513184
51413714020,0.462891,-0.733398,0.517578
51413722976,0.464355,-0.726074,0.519043
51413745558,0.459473,-0.732422,0.519043
51413768009,0.466309,-0.734375,0.51416
51413790443,0.46875,-0.730957,0.518555
51413805557,0.469238,-0.729004,0.521973
51413826461,0.470703,-0.731445,0.513184
51413842966,0.476562,-0.736328,0.515137
51413865481,0.477539,-0.727539,0.524902
51413894019,0.478516,-0.721191,0.527344
51413916629,0.473633,-0.713867,0.515625
51413925427,0.479004,-0.728516,0.523438
51413954007,0.491699,-0.730469,0.530273
51413969057,0.486816,-0.727051,0.538574
51413992933,0.48877,-0.715332,0.527832
51414006597,0.487793,-0.71582,0.526855
51414022975,0.481934,-0.714355,0.516602
51414045465,0.484863,-0.713867,0.530762
51414068254,0.486328,-0.712402,0.522461
51414082968,0.478027,-0.711426,0.535645
51414105481,0.488281,-0.708008,0.532227
51414127976,0.479492,-0.700195,0.531738
51414142276,0.484375,-0.696289,0.531738
51414173018,0.486328,-0.695312,0.531738
51414195447,0.477051,-0.69043,0.533691
51414216543,0.480469,-0.695312,0.547363
51414225429,0.490723,-0.693848,0.54834
51414248061,0.499023,-0.690918,0.560547
51414270443,0.509277,-0.685059,0.5625
51414285532,0.515137,-0.682617,0.564941
51414308044,0.531738,-0.675293,0.574219
51414322298,0.535645,-0.664062,0.597168
51414345416,0.533691,-0.669434,0.605469
51414375458,0.538086,-0.675293,0.583984
51414396465,0.539062,-0.658691,0.565918
51414405525,0.538574,-0.650879,0.560059
51414427977,0.539062,-0.644043,0.577148
51414450463,0.533203,-0.638672,0.572754
51414473014,0.536621,-0.637695,0.566406
51414487970,0.529785,-0.626465,0.565918
